fps_id,district,cycle_id,commodity,demand_quantity_kg,allocated_quota_kg,portability_inflow_kg,portability_outflow_kg,lifted_quantity_kg
FPS-KA-KOP-0006,Koppal,2026-05,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0006,Koppal,2026-06,Rice,155,155,5,5,155
FPS-KA-KOP-0006,Koppal,2026-06,Wheat,210,200,5,5,205
FPS-KA-KOP-0006,Koppal,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0006,Koppal,2026-07,Rice,135,130,0,5,130
FPS-KA-KOP-0006,Koppal,2026-07,Wheat,210,200,5,0,205
FPS-KA-KOP-0006,Koppal,2026-07,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0006,Koppal,2026-08,Rice,145,140,5,5,145
FPS-KA-KOP-0006,Koppal,2026-08,Wheat,215,220,5,5,215
FPS-KA-KOP-0006,Koppal,2026-08,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0007,Koppal,2025-09,Rice,130,130,5,0,135
FPS-KA-KOP-0007,Koppal,2025-09,Wheat,185,185,0,5,180
FPS-KA-KOP-0007,Koppal,2025-09,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0007,Koppal,2025-10,Rice,140,135,0,5,135
FPS-KA-KOP-0007,Koppal,2025-10,Wheat,165,165,5,0,170
FPS-KA-KOP-0007,Koppal,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0007,Koppal,2025-11,Rice,150,145,0,5,145
FPS-KA-KOP-0007,Koppal,2025-11,Wheat,180,170,5,5,175
FPS-KA-KOP-0007,Koppal,2025-11,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0007,Koppal,2025-12,Rice,140,135,0,5,135
FPS-KA-KOP-0007,Koppal,2025-12,Wheat,180,175,5,0,180
FPS-KA-KOP-0007,Koppal,2025-12,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0007,Koppal,2026-01,Rice,165,165,5,0,170
FPS-KA-KOP-0007,Koppal,2026-01,Wheat,180,175,5,0,180
FPS-KA-KOP-0007,Koppal,2026-01,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0007,Koppal,2026-02,Rice,160,165,0,5,155
FPS-KA-KOP-0007,Koppal,2026-02,Wheat,190,185,0,0,185
FPS-KA-KOP-0007,Koppal,2026-02,Coarse Grains,20,20,5,5,20
FPS-KA-KOP-0007,Koppal,2026-03,Rice,170,165,0,5,165
FPS-KA-KOP-0007,Koppal,2026-03,Wheat,200,195,0,0,195
FPS-KA-KOP-0007,Koppal,2026-03,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0007,Koppal,2026-04,Rice,160,150,0,0,150
FPS-KA-KOP-0007,Koppal,2026-04,Wheat,200,195,5,5,200
FPS-KA-KOP-0007,Koppal,2026-04,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0007,Koppal,2026-05,Rice,140,135,5,0,140
FPS-KA-KOP-0007,Koppal,2026-05,Wheat,180,185,0,0,180
FPS-KA-KOP-0007,Koppal,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0007,Koppal,2026-06,Rice,140,145,0,0,140
FPS-KA-KOP-0007,Koppal,2026-06,Wheat,180,185,5,5,180
FPS-KA-KOP-0007,Koppal,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0007,Koppal,2026-07,Rice,140,135,0,0,135
FPS-KA-KOP-0007,Koppal,2026-07,Wheat,165,155,0,5,155
FPS-KA-KOP-0007,Koppal,2026-07,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0007,Koppal,2026-08,Rice,140,135,5,0,140
FPS-KA-KOP-0007,Koppal,2026-08,Wheat,180,175,5,0,180
FPS-KA-KOP-0007,Koppal,2026-08,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0008,Koppal,2025-09,Rice,210,205,5,0,210
FPS-KA-KOP-0008,Koppal,2025-09,Wheat,115,115,5,0,120
FPS-KA-KOP-0008,Koppal,2025-09,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0008,Koppal,2025-10,Rice,205,195,5,5,200
FPS-KA-KOP-0008,Koppal,2025-10,Wheat,105,105,0,5,100
FPS-KA-KOP-0008,Koppal,2025-10,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0008,Koppal,2025-11,Rice,215,205,0,5,205
FPS-KA-KOP-0008,Koppal,2025-11,Wheat,115,110,5,0,115
FPS-KA-KOP-0008,Koppal,2025-11,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0008,Koppal,2025-12,Rice,210,205,5,5,210
FPS-KA-KOP-0008,Koppal,2025-12,Wheat,120,125,5,5,120
FPS-KA-KOP-0008,Koppal,2025-12,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0008,Koppal,2026-01,Rice,240,240,5,0,245
FPS-KA-KOP-0008,Koppal,2026-01,Wheat,125,120,0,5,120
FPS-KA-KOP-0008,Koppal,2026-01,Coarse Grains,20,20,5,0,25
FPS-KA-KOP-0008,Koppal,2026-02,Rice,225,210,5,5,215
FPS-KA-KOP-0008,Koppal,2026-02,Wheat,115,115,5,0,120
FPS-KA-KOP-0008,Koppal,2026-02,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0008,Koppal,2026-03,Rice,225,215,5,0,220
FPS-KA-KOP-0008,Koppal,2026-03,Wheat,130,125,5,5,130
FPS-KA-KOP-0008,Koppal,2026-03,Coarse Grains,20,20,0,0,20
FPS-KA-KOP-0008,Koppal,2026-04,Rice,240,230,5,0,235
FPS-KA-KOP-0008,Koppal,2026-04,Wheat,125,120,5,0,125
FPS-KA-KOP-0008,Koppal,2026-04,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0008,Koppal,2026-05,Rice,225,220,0,0,220
FPS-KA-KOP-0008,Koppal,2026-05,Wheat,125,120,5,0,125
FPS-KA-KOP-0008,Koppal,2026-05,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0008,Koppal,2026-06,Rice,210,205,5,5,210
FPS-KA-KOP-0008,Koppal,2026-06,Wheat,110,110,0,0,110
FPS-KA-KOP-0008,Koppal,2026-06,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0008,Koppal,2026-07,Rice,205,205,5,0,210
FPS-KA-KOP-0008,Koppal,2026-07,Wheat,110,110,5,0,115
FPS-KA-KOP-0008,Koppal,2026-07,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0008,Koppal,2026-08,Rice,215,205,5,5,210
FPS-KA-KOP-0008,Koppal,2026-08,Wheat,115,115,5,0,120
FPS-KA-KOP-0008,Koppal,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0009,Koppal,2025-09,Rice,165,165,5,5,165
FPS-KA-KOP-0009,Koppal,2025-09,Wheat,165,165,5,0,170
FPS-KA-KOP-0009,Koppal,2025-09,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0009,Koppal,2025-10,Rice,185,180,5,0,185
FPS-KA-KOP-0009,Koppal,2025-10,Wheat,170,165,0,0,165
FPS-KA-KOP-0009,Koppal,2025-10,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0009,Koppal,2025-11,Rice,170,170,5,0,175
FPS-KA-KOP-0009,Koppal,2025-11,Wheat,170,160,0,0,160
FPS-KA-KOP-0009,Koppal,2025-11,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0009,Koppal,2025-12,Rice,185,185,5,5,185
FPS-KA-KOP-0009,Koppal,2025-12,Wheat,180,175,0,5,175
FPS-KA-KOP-0009,Koppal,2025-12,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0009,Koppal,2026-01,Rice,175,170,5,5,175
FPS-KA-KOP-0009,Koppal,2026-01,Wheat,185,180,0,5,180
FPS-KA-KOP-0009,Koppal,2026-01,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0009,Koppal,2026-02,Rice,200,190,0,5,190
FPS-KA-KOP-0009,Koppal,2026-02,Wheat,185,185,5,0,190
FPS-KA-KOP-0009,Koppal,2026-02,Coarse Grains,20,20,0,0,20
FPS-KA-KOP-0009,Koppal,2026-03,Rice,185,175,0,0,175
FPS-KA-KOP-0009,Koppal,2026-03,Wheat,195,185,5,0,190
FPS-KA-KOP-0009,Koppal,2026-03,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0009,Koppal,2026-04,Rice,190,195,5,0,195
FPS-KA-KOP-0009,Koppal,2026-04,Wheat,195,185,5,0,190
FPS-KA-KOP-0009,Koppal,2026-04,Coarse Grains,20,20,5,5,20
FPS-KA-KOP-0009,Koppal,2026-05,Rice,190,190,5,0,195
FPS-KA-KOP-0009,Koppal,2026-05,Wheat,180,170,0,0,170
FPS-KA-KOP-0009,Koppal,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0009,Koppal,2026-06,Rice,175,175,5,0,180
FPS-KA-KOP-0009,Koppal,2026-06,Wheat,190,195,0,0,190
FPS-KA-KOP-0009,Koppal,2026-06,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0009,Koppal,2026-07,Rice,165,165,5,5,165
FPS-KA-KOP-0009,Koppal,2026-07,Wheat,165,170,0,0,165
FPS-KA-KOP-0009,Koppal,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0009,Koppal,2026-08,Rice,175,180,5,0,180
FPS-KA-KOP-0009,Koppal,2026-08,Wheat,160,160,5,0,165
FPS-KA-KOP-0009,Koppal,2026-08,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0010,Koppal,2025-09,Rice,170,170,0,0,170
FPS-KA-KOP-0010,Koppal,2025-09,Wheat,235,240,0,5,230
FPS-KA-KOP-0010,Koppal,2025-09,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0010,Koppal,2025-10,Rice,160,150,0,0,150
FPS-KA-KOP-0010,Koppal,2025-10,Wheat,275,270,5,0,275
FPS-KA-KOP-0010,Koppal,2025-10,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0010,Koppal,2025-11,Rice,160,155,0,0,155
FPS-KA-KOP-0010,Koppal,2025-11,Wheat,240,235,0,5,235
FPS-KA-KOP-0010,Koppal,2025-11,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0010,Koppal,2025-12,Rice,170,160,5,5,165
FPS-KA-KOP-0010,Koppal,2025-12,Wheat,265,260,5,0,265
FPS-KA-KOP-0010,Koppal,2025-12,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0010,Koppal,2026-01,Rice,170,165,5,5,170
FPS-KA-KOP-0010,Koppal,2026-01,Wheat,260,260,5,5,260
FPS-KA-KOP-0010,Koppal,2026-01,Coarse Grains,20,20,0,0,20
FPS-KA-KOP-0010,Koppal,2026-02,Rice,185,185,5,5,185
FPS-KA-KOP-0010,Koppal,2026-02,Wheat,270,275,5,5,270
FPS-KA-KOP-0010,Koppal,2026-02,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0010,Koppal,2026-03,Rice,190,195,5,0,195
FPS-KA-KOP-0010,Koppal,2026-03,Wheat,300,295,0,0,295
FPS-KA-KOP-0010,Koppal,2026-03,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0010,Koppal,2026-04,Rice,170,170,0,5,165
FPS-KA-KOP-0010,Koppal,2026-04,Wheat,265,255,5,5,260
FPS-KA-KOP-0010,Koppal,2026-04,Coarse Grains,20,20,5,0,25
FPS-KA-KOP-0010,Koppal,2026-05,Rice,175,175,5,0,180
FPS-KA-KOP-0010,Koppal,2026-05,Wheat,265,250,0,5,250
FPS-KA-KOP-0010,Koppal,2026-05,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0010,Koppal,2026-06,Rice,165,155,5,5,160
FPS-KA-KOP-0010,Koppal,2026-06,Wheat,250,255,5,5,250
FPS-KA-KOP-0010,Koppal,2026-06,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0010,Koppal,2026-07,Rice,175,170,5,5,175
FPS-KA-KOP-0010,Koppal,2026-07,Wheat,250,250,5,5,250
FPS-KA-KOP-0010,Koppal,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0010,Koppal,2026-08,Rice,165,170,0,0,165
FPS-KA-KOP-0010,Koppal,2026-08,Wheat,235,235,5,0,240
FPS-KA-KOP-0010,Koppal,2026-08,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0011,Koppal,2025-09,Rice,155,160,5,0,160
FPS-KA-KOP-0011,Koppal,2025-09,Wheat,230,225,0,0,225
FPS-KA-KOP-0011,Koppal,2025-09,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0011,Koppal,2025-10,Rice,170,170,5,0,175
FPS-KA-KOP-0011,Koppal,2025-10,Wheat,255,250,5,5,255
FPS-KA-KOP-0011,Koppal,2025-10,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0011,Koppal,2025-11,Rice,165,160,5,0,165
FPS-KA-KOP-0011,Koppal,2025-11,Wheat,245,240,0,0,240
FPS-KA-KOP-0011,Koppal,2025-11,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0011,Koppal,2025-12,Rice,170,170,5,0,175
FPS-KA-KOP-0011,Koppal,2025-12,Wheat,255,260,5,0,260
FPS-KA-KOP-0011,Koppal,2025-12,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0011,Koppal,2026-01,Rice,165,165,5,0,170
FPS-KA-KOP-0011,Koppal,2026-01,Wheat,270,270,5,5,270
FPS-KA-KOP-0011,Koppal,2026-01,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0011,Koppal,2026-02,Rice,185,175,0,0,175
FPS-KA-KOP-0011,Koppal,2026-02,Wheat,280,275,5,0,280
FPS-KA-KOP-0011,Koppal,2026-02,Coarse Grains,20,20,0,0,20
FPS-KA-KOP-0011,Koppal,2026-03,Rice,195,190,5,5,195
FPS-KA-KOP-0011,Koppal,2026-03,Wheat,270,260,0,0,260
FPS-KA-KOP-0011,Koppal,2026-03,Coarse Grains,20,20,5,5,20
FPS-KA-KOP-0011,Koppal,2026-04,Rice,175,175,5,5,175
FPS-KA-KOP-0011,Koppal,2026-04,Wheat,255,240,0,5,240
FPS-KA-KOP-0011,Koppal,2026-04,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0011,Koppal,2026-05,Rice,185,175,0,5,175
FPS-KA-KOP-0011,Koppal,2026-05,Wheat,255,260,0,5,250
FPS-KA-KOP-0011,Koppal,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0011,Koppal,2026-06,Rice,170,170,5,5,170
FPS-KA-KOP-0011,Koppal,2026-06,Wheat,265,260,5,0,265
FPS-KA-KOP-0011,Koppal,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0011,Koppal,2026-07,Rice,160,155,5,0,160
FPS-KA-KOP-0011,Koppal,2026-07,Wheat,265,260,0,0,260
FPS-KA-KOP-0011,Koppal,2026-07,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0011,Koppal,2026-08,Rice,170,165,5,0,170
FPS-KA-KOP-0011,Koppal,2026-08,Wheat,230,235,5,0,235
FPS-KA-KOP-0011,Koppal,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0012,Koppal,2025-09,Rice,170,160,0,0,160
FPS-KA-KOP-0012,Koppal,2025-09,Wheat,175,175,0,5,170
FPS-KA-KOP-0012,Koppal,2025-09,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0012,Koppal,2025-10,Rice,185,190,5,0,190
FPS-KA-KOP-0012,Koppal,2025-10,Wheat,165,155,5,5,160
FPS-KA-KOP-0012,Koppal,2025-10,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0012,Koppal,2025-11,Rice,185,185,0,0,185
FPS-KA-KOP-0012,Koppal,2025-11,Wheat,170,170,5,0,175
FPS-KA-KOP-0012,Koppal,2025-11,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0012,Koppal,2025-12,Rice,190,180,0,5,180
FPS-KA-KOP-0012,Koppal,2025-12,Wheat,170,175,5,0,175
FPS-KA-KOP-0012,Koppal,2025-12,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0012,Koppal,2026-01,Rice,180,180,0,0,180
FPS-KA-KOP-0012,Koppal,2026-01,Wheat,180,180,5,5,180
FPS-KA-KOP-0012,Koppal,2026-01,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0012,Koppal,2026-02,Rice,205,205,5,0,210
FPS-KA-KOP-0012,Koppal,2026-02,Wheat,200,200,5,0,205
FPS-KA-KOP-0012,Koppal,2026-02,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0012,Koppal,2026-03,Rice,215,220,5,0,220
FPS-KA-KOP-0012,Koppal,2026-03,Wheat,205,195,0,5,195
FPS-KA-KOP-0012,Koppal,2026-03,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0012,Koppal,2026-04,Rice,185,180,0,0,180
FPS-KA-KOP-0012,Koppal,2026-04,Wheat,195,190,5,5,195
FPS-KA-KOP-0012,Koppal,2026-04,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0012,Koppal,2026-05,Rice,195,195,5,0,200
FPS-KA-KOP-0012,Koppal,2026-05,Wheat,170,160,5,0,165
FPS-KA-KOP-0012,Koppal,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0012,Koppal,2026-06,Rice,175,175,5,0,180
FPS-KA-KOP-0012,Koppal,2026-06,Wheat,185,180,5,0,185
FPS-KA-KOP-0012,Koppal,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0012,Koppal,2026-07,Rice,170,160,0,0,160
FPS-KA-KOP-0012,Koppal,2026-07,Wheat,180,180,0,0,180
FPS-KA-KOP-0012,Koppal,2026-07,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0012,Koppal,2026-08,Rice,185,180,5,0,185
FPS-KA-KOP-0012,Koppal,2026-08,Wheat,160,150,0,0,150
FPS-KA-KOP-0012,Koppal,2026-08,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0013,Koppal,2025-09,Rice,230,215,5,0,220
FPS-KA-KOP-0013,Koppal,2025-09,Wheat,145,150,5,0,150
FPS-KA-KOP-0013,Koppal,2025-09,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0013,Koppal,2025-10,Rice,245,240,0,5,240
FPS-KA-KOP-0013,Koppal,2025-10,Wheat,155,145,5,5,150
FPS-KA-KOP-0013,Koppal,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0013,Koppal,2025-11,Rice,235,225,5,0,230
FPS-KA-KOP-0013,Koppal,2025-11,Wheat,155,160,5,5,155
FPS-KA-KOP-0013,Koppal,2025-11,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0013,Koppal,2025-12,Rice,250,250,5,5,250
FPS-KA-KOP-0013,Koppal,2025-12,Wheat,180,185,5,0,185
FPS-KA-KOP-0013,Koppal,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0013,Koppal,2026-01,Rice,235,235,5,0,240
FPS-KA-KOP-0013,Koppal,2026-01,Wheat,160,165,5,5,160
FPS-KA-KOP-0013,Koppal,2026-01,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0013,Koppal,2026-02,Rice,245,235,0,0,235
FPS-KA-KOP-0013,Koppal,2026-02,Wheat,180,185,0,5,175
FPS-KA-KOP-0013,Koppal,2026-02,Coarse Grains,20,20,5,5,20
FPS-KA-KOP-0013,Koppal,2026-03,Rice,280,270,5,5,275
FPS-KA-KOP-0013,Koppal,2026-03,Wheat,190,190,5,0,195
FPS-KA-KOP-0013,Koppal,2026-03,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0013,Koppal,2026-04,Rice,240,235,0,0,235
FPS-KA-KOP-0013,Koppal,2026-04,Wheat,170,170,5,5,170
FPS-KA-KOP-0013,Koppal,2026-04,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0013,Koppal,2026-05,Rice,265,250,0,0,250
FPS-KA-KOP-0013,Koppal,2026-05,Wheat,165,160,5,5,165
FPS-KA-KOP-0013,Koppal,2026-05,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0013,Koppal,2026-06,Rice,240,235,0,0,235
FPS-KA-KOP-0013,Koppal,2026-06,Wheat,165,155,5,0,160
FPS-KA-KOP-0013,Koppal,2026-06,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0013,Koppal,2026-07,Rice,240,225,5,0,230
FPS-KA-KOP-0013,Koppal,2026-07,Wheat,155,145,0,5,145
FPS-KA-KOP-0013,Koppal,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0013,Koppal,2026-08,Rice,240,230,5,0,235
FPS-KA-KOP-0013,Koppal,2026-08,Wheat,170,170,0,0,170
FPS-KA-KOP-0013,Koppal,2026-08,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0014,Koppal,2025-09,Rice,175,180,0,0,175
FPS-KA-KOP-0014,Koppal,2025-09,Wheat,175,175,5,5,175
FPS-KA-KOP-0014,Koppal,2025-09,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0014,Koppal,2025-10,Rice,160,160,5,5,160
FPS-KA-KOP-0014,Koppal,2025-10,Wheat,200,195,5,0,200
FPS-KA-KOP-0014,Koppal,2025-10,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0014,Koppal,2025-11,Rice,170,165,5,0,170
FPS-KA-KOP-0014,Koppal,2025-11,Wheat,185,180,5,0,185
FPS-KA-KOP-0014,Koppal,2025-11,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0014,Koppal,2025-12,Rice,170,170,5,5,170
FPS-KA-KOP-0014,Koppal,2025-12,Wheat,185,190,5,5,185
FPS-KA-KOP-0014,Koppal,2025-12,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0014,Koppal,2026-01,Rice,185,185,0,0,185
FPS-KA-KOP-0014,Koppal,2026-01,Wheat,220,210,5,0,215
FPS-KA-KOP-0014,Koppal,2026-01,Coarse Grains,20,20,5,5,20
FPS-KA-KOP-0014,Koppal,2026-02,Rice,175,170,0,0,170
FPS-KA-KOP-0014,Koppal,2026-02,Wheat,210,210,5,0,215
FPS-KA-KOP-0014,Koppal,2026-02,Coarse Grains,20,20,5,5,20
FPS-KA-KOP-0014,Koppal,2026-03,Rice,185,175,5,0,180
FPS-KA-KOP-0014,Koppal,2026-03,Wheat,225,230,0,0,225
FPS-KA-KOP-0014,Koppal,2026-03,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0014,Koppal,2026-04,Rice,175,170,0,0,170
FPS-KA-KOP-0014,Koppal,2026-04,Wheat,220,215,5,0,220
FPS-KA-KOP-0014,Koppal,2026-04,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0014,Koppal,2026-05,Rice,180,170,5,5,175
FPS-KA-KOP-0014,Koppal,2026-05,Wheat,200,190,5,0,195
FPS-KA-KOP-0014,Koppal,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0014,Koppal,2026-06,Rice,180,185,5,0,185
FPS-KA-KOP-0014,Koppal,2026-06,Wheat,210,215,0,0,210
FPS-KA-KOP-0014,Koppal,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0014,Koppal,2026-07,Rice,165,155,0,0,155
FPS-KA-KOP-0014,Koppal,2026-07,Wheat,185,180,5,0,185
FPS-KA-KOP-0014,Koppal,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0014,Koppal,2026-08,Rice,165,165,5,0,170
FPS-KA-KOP-0014,Koppal,2026-08,Wheat,200,205,5,0,205
FPS-KA-KOP-0014,Koppal,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0015,Koppal,2025-09,Rice,160,160,0,0,160
FPS-KA-KOP-0015,Koppal,2025-09,Wheat,125,125,5,5,125
FPS-KA-KOP-0015,Koppal,2025-09,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0015,Koppal,2025-10,Rice,165,170,5,5,165
FPS-KA-KOP-0015,Koppal,2025-10,Wheat,135,140,0,0,135
FPS-KA-KOP-0015,Koppal,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0015,Koppal,2025-11,Rice,160,160,5,0,165
FPS-KA-KOP-0015,Koppal,2025-11,Wheat,145,150,0,0,145
FPS-KA-KOP-0015,Koppal,2025-11,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0015,Koppal,2025-12,Rice,175,175,5,5,175
FPS-KA-KOP-0015,Koppal,2025-12,Wheat,125,120,0,0,120
FPS-KA-KOP-0015,Koppal,2025-12,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0015,Koppal,2026-01,Rice,180,180,5,0,185
FPS-KA-KOP-0015,Koppal,2026-01,Wheat,145,140,5,5,145
FPS-KA-KOP-0015,Koppal,2026-01,Coarse Grains,15,15,5,5,15
FPS-KA-KOP-0015,Koppal,2026-02,Rice,195,200,5,5,195
FPS-KA-KOP-0015,Koppal,2026-02,Wheat,150,150,5,0,155
FPS-KA-KOP-0015,Koppal,2026-02,Coarse Grains,20,20,0,5,15
FPS-KA-KOP-0015,Koppal,2026-03,Rice,175,175,5,0,180
FPS-KA-KOP-0015,Koppal,2026-03,Wheat,135,135,5,0,140
FPS-KA-KOP-0015,Koppal,2026-03,Coarse Grains,20,20,0,0,20
FPS-KA-KOP-0015,Koppal,2026-04,Rice,170,170,0,5,165
FPS-KA-KOP-0015,Koppal,2026-04,Wheat,150,150,0,0,150
FPS-KA-KOP-0015,Koppal,2026-04,Coarse Grains,20,20,5,5,20
FPS-KA-KOP-0015,Koppal,2026-05,Rice,165,155,5,5,160
FPS-KA-KOP-0015,Koppal,2026-05,Wheat,140,140,0,5,135
FPS-KA-KOP-0015,Koppal,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0015,Koppal,2026-06,Rice,165,165,0,0,165
FPS-KA-KOP-0015,Koppal,2026-06,Wheat,135,135,0,5,130
FPS-KA-KOP-0015,Koppal,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0015,Koppal,2026-07,Rice,170,170,0,0,170
FPS-KA-KOP-0015,Koppal,2026-07,Wheat,140,130,0,0,130
FPS-KA-KOP-0015,Koppal,2026-07,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0015,Koppal,2026-08,Rice,160,155,0,5,155
FPS-KA-KOP-0015,Koppal,2026-08,Wheat,135,135,0,0,135
FPS-KA-KOP-0015,Koppal,2026-08,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0016,Koppal,2025-09,Rice,165,160,5,0,165
FPS-KA-KOP-0016,Koppal,2025-09,Wheat,215,205,0,5,205
FPS-KA-KOP-0016,Koppal,2025-09,Coarse Grains,15,15,0,5,10
FPS-KA-KOP-0016,Koppal,2025-10,Rice,170,170,5,5,170
FPS-KA-KOP-0016,Koppal,2025-10,Wheat,230,230,5,5,230
FPS-KA-KOP-0016,Koppal,2025-10,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0016,Koppal,2025-11,Rice,175,165,5,5,170
FPS-KA-KOP-0016,Koppal,2025-11,Wheat,205,200,5,0,205
FPS-KA-KOP-0016,Koppal,2025-11,Coarse Grains,15,15,5,0,20
FPS-KA-KOP-0016,Koppal,2025-12,Rice,165,155,0,5,155
FPS-KA-KOP-0016,Koppal,2025-12,Wheat,230,225,5,0,230
FPS-KA-KOP-0016,Koppal,2025-12,Coarse Grains,15,15,0,0,15
FPS-KA-KOP-0016,Koppal,2026-01,Rice,180,180,5,0,185
FPS-KA-KOP-0016,Koppal,2026-01,Wheat,220,215,5,0,220
FPS-KA-KOP-0016,Koppal,2026-01,Coarse Grains,20,20,0,0,20
FPS-KA-KOP-0016,Koppal,2026-02,Rice,200,205,5,0,205
FPS-KA-KOP-0016,Koppal,2026-02,Wheat,255,240,0,0,240
